Ticket,A_Utility,A_Cost,Sup
39 82 156 169,553.8378378378378,71.12837837837837, 148
20 23 52,553.8378378378378,71.13513513513513, 148
9 146 197,553.8378378378378,71.14189189189189, 148
74 156 164,553.8378378378378,71.14864864864865, 148
21 34 60 197,553.8378378378378,71.14864864864865, 148
39 192,553.8378378378378,71.1554054054054, 148
20 68 164,553.8378378378378,71.1554054054054, 148
9 20 34,553.8378378378378,71.16216216216216, 148
69 83 197,553.8378378378378,71.16216216216216, 148
82 97 169,553.8378378378378,71.16891891891892, 148
21 31 69,553.8378378378378,71.16891891891892, 148
169 174 196,553.8378378378378,71.17567567567568, 148
39 174 182,553.8378378378378,71.17567567567568, 148
21 39 81 168,553.8378378378378,71.17567567567568, 148
21 29 68,553.8378378378378,71.18243243243244, 148
21 69 152,553.8378378378378,71.18243243243244, 148
7 164 169,553.8378378378378,71.18243243243244, 148
34 39 153,553.8378378378378,71.1891891891892, 148
31 196,553.8378378378378,71.19594594594595, 148
34 39 168 197,553.8378378378378,71.19594594594595, 148
133 157 196,553.8378378378378,71.20270270270271, 148
59 156 195,553.8378378378378,71.20270270270271, 148
14 39 156,553.8378378378378,71.20270270270271, 148
129 39 156,537.780303030303,71.20454545454545, 132
21 155 164,553.8378378378378,71.20945945945945, 148
34 68 93,553.8378378378378,71.20945945945945, 148
152 196,553.8378378378378,71.20945945945945, 148
74 153,553.8378378378378,71.21621621621621, 148
123 164,553.8378378378378,71.21621621621621, 148
106 156 195,553.8378378378378,71.21621621621621, 148
54 99,553.8378378378378,71.21621621621621, 148
59 164 196,553.8378378378378,71.22297297297297, 148
21 30 196,553.8378378378378,71.22297297297297, 148
69 118 164,553.8378378378378,71.22297297297297, 148
21 23 86,553.8378378378378,71.22972972972973, 148
20 23 190,553.8378378378378,71.22972972972973, 148
60 157 168,553.8378378378378,71.22972972972973, 148
9 69 133,553.8378378378378,71.22972972972973, 148
26 39,553.8378378378378,71.23648648648648, 148
106 164 196,553.8378378378378,71.23648648648648, 148
23 34 99,553.8378378378378,71.23648648648648, 148
21 93 169 197,553.8378378378378,71.23648648648648, 148
88 164 197,553.8378378378378,71.24324324324324, 148
20 118 168,553.8378378378378,71.24324324324324, 148
69 115 164,553.8378378378378,71.25, 148
74 168 197,553.8378378378378,71.25, 148
21 39 99 156,553.8378378378378,71.25675675675676, 148
20 164 175,553.8378378378378,71.26351351351352, 148
20 59 196,553.8378378378378,71.26351351351352, 148
39 60 156 169,553.8378378378378,71.26351351351352, 148
39 186 197,553.8378378378378,71.26351351351352, 148
20 106 196,553.8378378378378,71.27027027027027, 148
20 115 168,553.8378378378378,71.27027027027027, 148
21 23 59 156,553.8378378378378,71.27027027027027, 148
23 30 156,553.8378378378378,71.27027027027027, 148
20 52 69,553.8378378378378,71.27027027027027, 148
21 23 106 156,553.8378378378378,71.27702702702703, 148
82 93 133,553.8378378378378,71.27702702702703, 148
93 133 151,553.8378378378378,71.28378378378379, 148
21 29 175,553.8378378378378,71.29054054054055, 148
34 74 196,553.8378378378378,71.29054054054055, 148
69 88 182,553.8378378378378,71.29729729729729, 148
21 74 83,553.8378378378378,71.29729729729729, 148
60 97 169,553.8378378378378,71.30405405405405, 148
34 99 146,553.8378378378378,71.30405405405405, 148
34 36 88,553.8378378378378,71.30405405405405, 148
23 82 88,553.8378378378378,71.30405405405405, 148
21 133 157 169,553.8378378378378,71.3108108108108, 148
34 93 175,553.8378378378378,71.31756756756756, 148
23 49 53,553.8378378378378,71.31756756756756, 148
9 20 164,553.8378378378378,71.31756756756756, 148
21 99 195,553.8378378378378,71.32432432432432, 148
21 156 164 195,553.8378378378378,71.32432432432432, 148
21 59 164 169,553.8378378378378,71.33108108108108, 148
168 169 196 197,553.8378378378378,71.33108108108108, 148
34 39 94,553.8378378378378,71.33108108108108, 148
21 27 156,553.8378378378378,71.33108108108108, 148
59 69 151,553.8378378378378,71.33783783783784, 148
21 23 146 197,553.8378378378378,71.3445945945946, 148
21 34 156 157,553.8378378378378,71.3445945945946, 148
21 106 164 169,553.8378378378378,71.3445945945946, 148
39 90 197,553.8378378378378,71.35135135135135, 148
151 155,553.8378378378378,71.35135135135135, 148
39 104 168,553.8378378378378,71.35135135135135, 148
74 94,553.8378378378378,71.35810810810811, 148
20 91 93,553.8378378378378,71.35810810810811, 148
168 190 195,553.8378378378378,71.35810810810811, 148
20 21 54,553.8378378378378,71.36486486486487, 148
20 69 190,553.8378378378378,71.36486486486487, 148
21 69 86,553.8378378378378,71.36486486486487, 148
21 68 175,553.8378378378378,71.36486486486487, 148
23 60 88,553.8378378378378,71.37162162162163, 148
7 156 168,553.8378378378378,71.37162162162163, 148
140 157,553.8378378378378,71.37162162162163, 148
20 30 169,553.8378378378378,71.37162162162163, 148
21 36 54,553.8378378378378,71.37837837837837, 148
59 106 146,553.8378378378378,71.37837837837837, 148
156 169 195 197,553.8378378378378,71.37837837837837, 148
91 93 156,553.8378378378378,71.37837837837837, 148
34 36 47,553.8378378378378,71.38513513513513, 148
21 34 53 164,553.8378378378378,71.38513513513513, 148
23 47 82,553.8378378378378,71.38513513513513, 148
86 196,553.8378378378378,71.39189189189189, 148
97 133 169,553.8378378378378,71.39189189189189, 148
21 34 186,553.8378378378378,71.39189189189189, 148
23 99 164,553.8378378378378,71.39189189189189, 148
151 182 197,553.8378378378378,71.39864864864865, 148
52 164 169,553.8378378378378,71.39864864864865, 148
21 55 93,553.8378378378378,71.39864864864865, 148
21 34 74 169,553.8378378378378,71.39864864864865, 148
47 164 197,553.8378378378378,71.4054054054054, 148
34 91 195,553.8378378378378,71.41216216216216, 148
60 93 133,553.8378378378378,71.41216216216216, 148
39 57 197,553.8378378378378,71.42567567567568, 148
20 33 34,553.8378378378378,71.43243243243244, 148
21 23 69 133,553.8378378378378,71.43243243243244, 148
93 157 197,553.8378378378378,71.4391891891892, 148
36 59 169,553.8378378378378,71.4391891891892, 148
21 39 49 146,553.8378378378378,71.4391891891892, 148
156 164 173,553.8378378378378,71.4391891891892, 148
9 21 151,553.8378378378378,71.4391891891892, 148
36 106 169,553.8378378378378,71.44594594594595, 148
40 97,553.8378378378378,71.44594594594595, 148
23 69 139,553.8378378378378,71.45270270270271, 148
39 82 174,553.8378378378378,71.45270270270271, 148
39 81 97,553.8378378378378,71.45270270270271, 148
23 47 60,553.8378378378378,71.45270270270271, 148
53 91 197,553.8378378378378,71.45270270270271, 148
59 68 169,553.8378378378378,71.47297297297297, 148
24 59,553.8378378378378,71.47297297297297, 148
9 93 156,553.8378378378378,71.47297297297297, 148
21 97 118,553.8378378378378,71.47972972972973, 148
24 106,553.8378378378378,71.47972972972973, 148
21 34 90,553.8378378378378,71.47972972972973, 148
31 157,553.8378378378378,71.50675675675676, 148
39 118 195,553.8378378378378,71.50675675675676, 148
21 97 115,553.8378378378378,71.50675675675676, 148
39 74 99,553.8378378378378,71.51351351351352, 148
21 59 156 168,553.8378378378378,71.52027027027027, 148
39 60 174,553.8378378378378,71.52027027027027, 148
152 157,553.8378378378378,71.52027027027027, 148
23 59 74,553.8378378378378,71.52702702702703, 148
34 53 68,553.8378378378378,71.52702702702703, 148
59 157 164,553.8378378378378,71.53378378378379, 148
21 30 157,553.8378378378378,71.53378378378379, 148
39 115 195,553.8378378378378,71.53378378378379, 148
21 106 156 168,553.8378378378378,71.53378378378379, 148
21 39 59 91,553.8378378378378,71.53378378378379, 148
30 81,553.8378378378378,71.53378378378379, 148
23 74 106,553.8378378378378,71.53378378378379, 148
129 75,537.780303030303,71.53787878787878, 132
21 39 91 106,553.8378378378378,71.54054054054055, 148
21 69 106 156,553.8378378378378,71.54729729729729, 148
21 164 186,553.8378378378378,71.54729729729729, 148
133 182 195,553.8378378378378,71.54729729729729, 148
106 157 164,553.8378378378378,71.54729729729729, 148
21 34 57,553.8378378378378,71.55405405405405, 148
146 151 182,553.8378378378378,71.55405405405405, 148
47 69 168,553.8378378378378,71.55405405405405, 148
21 34 39 88,553.8378378378378,71.5608108108108, 148
21 146 164 197,553.8378378378378,71.56756756756756, 148
21 52 81,553.8378378378378,71.56756756756756, 148
21 79 156,553.8378378378378,71.57432432432432, 148
69 82 88,553.8378378378378,71.57432432432432, 148
156 175 195,553.8378378378378,71.57432432432432, 148
20 59 157,553.8378378378378,71.57432432432432, 148
49 162,553.8378378378378,71.57432432432432, 148
59 169 175,553.8378378378378,71.58108108108108, 148
20 106 157,553.8378378378378,71.58108108108108, 148
53 69 182,553.8378378378378,71.58108108108108, 148
20 33 164,553.8378378378378,71.58783783783784, 148
52 156 168,553.8378378378378,71.58783783783784, 148
34 54 69,553.8378378378378,71.58783783783784, 148
29 156 169,553.8378378378378,71.58783783783784, 148
20 139 197,553.8378378378378,71.5945945945946, 148
106 169 175,553.8378378378378,71.5945945945946, 148
36 146 156,553.8378378378378,71.60135135135135, 148
36 173,553.8378378378378,71.60135135135135, 148
34 74 157,553.8378378378378,71.60135135135135, 148
21 29 33,553.8378378378378,71.61486486486487, 148
21 69 146 197,553.8378378378378,71.61486486486487, 148
39 55 59,553.8378378378378,71.61486486486487, 148
49 69 156,553.8378378378378,71.61486486486487, 148
39 55 106,553.8378378378378,71.62162162162163, 148
54 83,553.8378378378378,71.62162162162163, 148
151 156 196,553.8378378378378,71.62837837837837, 148
34 53 175,553.8378378378378,71.63513513513513, 148
21 90 164,553.8378378378378,71.63513513513513, 148
23 49 182,553.8378378378378,71.64189189189189, 148
36 133 197,553.8378378378378,71.64189189189189, 148
34 75 156,553.8378378378378,71.64189189189189, 148
21 34 39 47,553.8378378378378,71.64189189189189, 148
97 185,553.8378378378378,71.64189189189189, 148
23 34 83,553.8378378378378,71.64189189189189, 148
153 195,553.8378378378378,71.64864864864865, 148
39 69 140,553.8378378378378,71.6554054054054, 148
82 151 164,553.8378378378378,71.6554054054054, 148
21 81 190,553.8378378378378,71.66216216216216, 148
69 99 164,553.8378378378378,71.66216216216216, 148
21 39 83 156,553.8378378378378,71.66216216216216, 148
39 156 195 197,553.8378378378378,71.66216216216216, 148
39 59 169 197,553.8378378378378,71.66891891891892, 148
20 93 196,553.8378378378378,71.66891891891892, 148
53 88 168,553.8378378378378,71.67567567567568, 148
20 53 91,553.8378378378378,71.67567567567568, 148
21 23 93 156,553.8378378378378,71.67567567567568, 148
7 21 197,553.8378378378378,71.67567567567568, 148
20 39 54,553.8378378378378,71.67567567567568, 148
39 106 169 197,553.8378378378378,71.68243243243244, 148
29 174,553.8378378378378,71.68243243243244, 148
20 99 168,553.8378378378378,71.68243243243244, 148
21 33 68,553.8378378378378,71.6891891891892, 148
151 186,553.8378378378378,71.6891891891892, 148
23 36 151,553.8378378378378,71.69594594594595, 148
142 168,553.8378378378378,71.69594594594595, 148
86 157,553.8378378378378,71.70270270270271, 148
21 34 164 182,553.8378378378378,71.70945945945945, 148
59 104,553.8378378378378,71.70945945945945, 148
21 57 164,553.8378378378378,71.70945945945945, 148
34 83 146,553.8378378378378,71.70945945945945, 148
21 53 55,553.8378378378378,71.71621621621621, 148
104 106,553.8378378378378,71.71621621621621, 148
34 195 196,553.8378378378378,71.72297297297297, 148
21 83 195,553.8378378378378,71.72972972972973, 148
21 34 91 168,553.8378378378378,71.72972972972973, 148
21 151 156 169,553.8378378378378,71.73648648648648, 148
21 39 68 164,553.8378378378378,71.73648648648648, 148
68 156 169,553.8378378378378,71.73648648648648, 148
39 146 162,553.8378378378378,71.74324324324324, 148
9 39 151,553.8378378378378,71.75, 148
68 174,553.8378378378378,71.75675675675676, 148
49 133 168,553.8378378378378,71.75675675675676, 148
7 75,553.8378378378378,71.75675675675676, 148
39 69 151 169,553.8378378378378,71.75675675675676, 148
21 151 174,553.8378378378378,71.75675675675676, 148
53 196 197,553.8378378378378,71.76351351351352, 148
23 81 133,553.8378378378378,71.77027027027027, 148
20 144,553.8378378378378,71.77027027027027, 148
59 93 146,553.8378378378378,71.77702702702703, 148
90 151,553.8378378378378,71.77702702702703, 148
59 74 168,553.8378378378378,71.77702702702703, 148
9 53 156,553.8378378378378,71.79054054054055, 148
94 195,553.8378378378378,71.79054054054055, 148
20 74 146,553.8378378378378,71.79054054054055, 148
60 151 164,553.8378378378378,71.79054054054055, 148
21 33 175,553.8378378378378,71.79729729729729, 148
59 97 156,553.8378378378378,71.79729729729729, 148
23 83 164,553.8378378378378,71.79729729729729, 148
69 74 106,553.8378378378378,71.80405405405405, 148
39 69 152,553.8378378378378,71.80405405405405, 148
34 55 168,553.8378378378378,71.8108108108108, 148
146 175 197,553.8378378378378,71.81756756756756, 148
21 39 118 168,553.8378378378378,71.82432432432432, 148
21 34 169 195,553.8378378378378,71.83108108108108, 148
39 155 164,553.8378378378378,71.83108108108108, 148
21 59 75,553.8378378378378,71.83108108108108, 148
21 75 106,553.8378378378378,71.83783783783784, 148
21 156 190 197,553.8378378378378,71.8445945945946, 148
21 39 59 196,553.8378378378378,71.8445945945946, 148
36 93 169,553.8378378378378,71.8445945945946, 148
21 39 164 175,553.8378378378378,71.8445945945946, 148
57 151,553.8378378378378,71.85135135135135, 148
34 68 182,553.8378378378378,71.85135135135135, 148
21 39 106 196,553.8378378378378,71.85135135135135, 148
21 39 52 69,553.8378378378378,71.85135135135135, 148
21 39 115 168,553.8378378378378,71.85135135135135, 148
53 69 82,553.8378378378378,71.85810810810811, 148
174 175,553.8378378378378,71.86486486486487, 148
52 75,553.8378378378378,71.86486486486487, 148
21 133 168 182,553.8378378378378,71.86486486486487, 148
21 53 169 197,553.8378378378378,71.87162162162163, 148
82 88 156,553.8378378378378,71.87162162162163, 148
24 93,553.8378378378378,71.87837837837837, 148
60 69 106,553.8378378378378,71.87837837837837, 148
21 156 168 175,553.8378378378378,71.89189189189189, 148
9 34 146,553.8378378378378,71.89189189189189, 148
14 21 168,553.8378378378378,71.89864864864865, 148
21 54 88,553.8378378378378,71.91216216216216, 148
34 36 49,553.8378378378378,71.91891891891892, 148
53 133 151,553.8378378378378,71.91891891891892, 148
23 49 82,553.8378378378378,71.91891891891892, 148
21 97 99,553.8378378378378,71.91891891891892, 148
82 133 182,553.8378378378378,71.91891891891892, 148
34 47 88,553.8378378378378,71.91891891891892, 148
39 74 83,553.8378378378378,71.91891891891892, 148
127 169,553.8378378378378,71.92567567567568, 148
53 60 69,553.8378378378378,71.92567567567568, 148
156 163 164,553.8378378378378,71.93243243243244, 148
23 74 93,553.8378378378378,71.93243243243244, 148
21 39 91 93,553.8378378378378,71.9391891891892, 148
151 156 157,553.8378378378378,71.9391891891892, 148
9 91 169,553.8378378378378,71.94594594594595, 148
39 99 195,553.8378378378378,71.94594594594595, 148
21 69 93 156,553.8378378378378,71.94594594594595, 148
21 37 168,553.8378378378378,71.94594594594595, 148
34 169 173,553.8378378378378,71.94594594594595, 148
21 39 69 190,553.8378378378378,71.94594594594595, 148
21 23 39 151,553.8378378378378,71.95270270270271, 148
91 146 164,553.8378378378378,71.95270270270271, 148
9 23 69,553.8378378378378,71.95945945945945, 148
75 190,553.8378378378378,71.95945945945945, 148
23 59 195,553.8378378378378,71.95945945945945, 148
34 40 156,553.8378378378378,71.95945945945945, 148
34 175 182,553.8378378378378,71.95945945945945, 148
23 106 195,553.8378378378378,71.96621621621621, 148
20 93 157,553.8378378378378,71.97972972972973, 148
23 49 60,553.8378378378378,71.98648648648648, 148
21 34 82 164,553.8378378378378,71.98648648648648, 148
7 39 197,553.8378378378378,71.98648648648648, 148
20 53 196,553.8378378378378,71.98648648648648, 148
39 68 175,553.8378378378378,71.98648648648648, 148
91 106 168,553.8378378378378,71.98648648648648, 148
39 69 86,553.8378378378378,71.98648648648648, 148
21 47 54,553.8378378378378,71.99324324324324, 148
21 23 53 156,553.8378378378378,71.99324324324324, 148
82 169 190,553.8378378378378,72.0, 148
20 91 182,553.8378378378378,72.0, 148
60 88 156,553.8378378378378,72.00675675675676, 148
21 34 151 197,553.8378378378378,72.00675675675676, 148
34 91 97,553.8378378378378,72.00675675675676, 148
93 156 195,553.8378378378378,72.01351351351352, 148
91 156 182,553.8378378378378,72.02027027027027, 148
39 55 93,553.8378378378378,72.02027027027027, 148
93 164 196,553.8378378378378,72.03378378378379, 148
39 133 146 164,553.8378378378378,72.03378378378379, 148
164 195 196,553.8378378378378,72.03378378378379, 148
34 157 195,553.8378378378378,72.03378378378379, 148
69 81 133,553.8378378378378,72.04054054054055, 148
21 55 182,553.8378378378378,72.04054054054055, 148
21 34 168 196,553.8378378378378,72.04054054054055, 148
23 91 196,553.8378378378378,72.04054054054055, 148
9 146 164,553.8378378378378,72.04729729729729, 148
60 133 182,553.8378378378378,72.05405405405405, 148
21 34 60 164,553.8378378378378,72.05405405405405, 148
21 39 144,553.8378378378378,72.0608108108108, 148
34 168 169 197,553.8378378378378,72.0608108108108, 148
21 133 151 156,553.8378378378378,72.0608108108108, 148
69 83 164,553.8378378378378,72.06756756756756, 148
48 168,553.8378378378378,72.06756756756756, 148
7 40,553.8378378378378,72.07432432432432, 148
53 157 197,553.8378378378378,72.07432432432432, 148
9 59 168,553.8378378378378,72.07432432432432, 148
9 106 168,553.8378378378378,72.08108108108108, 148
20 83 168,553.8378378378378,72.08783783783784, 148
21 23 34 146,553.8378378378378,72.0945945945946, 148
36 163,553.8378378378378,72.0945945945946, 148
39 97 118,553.8378378378378,72.10135135135135, 148
34 39 164 168,553.8378378378378,72.10135135135135, 148
39 133 156 182,553.8378378378378,72.10135135135135, 148
9 156 182,553.8378378378378,72.11486486486487, 148
93 104,553.8378378378378,72.11486486486487, 148
14 55,553.8378378378378,72.12162162162163, 148
133 169 185,553.8378378378378,72.12162162162163, 148
21 34 59 133,553.8378378378378,72.12837837837837, 148
39 97 115,553.8378378378378,72.12837837837837, 148
34 68 82,553.8378378378378,72.12837837837837, 148
88 173,553.8378378378378,72.13513513513513, 148
21 34 106 133,553.8378378378378,72.13513513513513, 148
60 169 190,553.8378378378378,72.13513513513513, 148
39 82 168 169,553.8378378378378,72.13513513513513, 148
21 93 164 169,553.8378378378378,72.14189189189189, 148
21 164 169 195,553.8378378378378,72.14189189189189, 148
21 40 59,553.8378378378378,72.14864864864865, 148
34 59 139,553.8378378378378,72.14864864864865, 148
21 135,553.8378378378378,72.14864864864865, 148
21 23 91 169,553.8378378378378,72.14864864864865, 148
74 164 168,553.8378378378378,72.1554054054054, 148
21 39 59 157,553.8378378378378,72.1554054054054, 148
34 156 185,553.8378378378378,72.1554054054054, 148
34 106 139,553.8378378378378,72.1554054054054, 148
21 40 106,553.8378378378378,72.1554054054054, 148
91 169 196,553.8378378378378,72.16216216216216, 148
156 164 169 182,553.8378378378378,72.16216216216216, 148
21 39 106 157,553.8378378378378,72.16216216216216, 148
36 53 169,553.8378378378378,72.16216216216216, 148
39 164 186,553.8378378378378,72.16891891891892, 148
21 39 139 197,553.8378378378378,72.17567567567568, 148
21 34 39 49,553.8378378378378,72.17567567567568, 148
40 52,553.8378378378378,72.18243243243244, 148
30 118,553.8378378378378,72.18243243243244, 148
33 174,553.8378378378378,72.1891891891892, 148
39 52 81,553.8378378378378,72.1891891891892, 148
93 106 146,553.8378378378378,72.1891891891892, 148
34 60 68,553.8378378378378,72.19594594594595, 148
24 53,553.8378378378378,72.19594594594595, 148
39 79 156,553.8378378378378,72.19594594594595, 148
129 21 168,537.780303030303,72.1969696969697, 132
69 74 93,553.8378378378378,72.20270270270271, 148
1 91,553.8378378378378,72.20270270270271, 148
59 168 195,553.8378378378378,72.20945945945945, 148
14 39 168,553.8378378378378,72.20945945945945, 148
30 115,553.8378378378378,72.20945945945945, 148
53 74 156,553.8378378378378,72.21621621621621, 148
156 168 186,553.8378378378378,72.21621621621621, 148
47 173,553.8378378378378,72.21621621621621, 148
21 52 118,553.8378378378378,72.21621621621621, 148
106 168 195,553.8378378378378,72.22297297297297, 148
20 146 195,553.8378378378378,72.22297297297297, 148
23 55 169,553.8378378378378,72.22972972972973, 148
23 88 151,553.8378378378378,72.22972972972973, 148
69 106 195,553.8378378378378,72.23648648648648, 148
34 82 175,553.8378378378378,72.23648648648648, 148
21 75 93,553.8378378378378,72.23648648648648, 148
39 133 169 196,553.8378378378378,72.24324324324324, 148
97 153,553.8378378378378,72.24324324324324, 148
21 52 115,553.8378378378378,72.24324324324324, 148
1 9,553.8378378378378,72.25, 148
23 53 74,553.8378378378378,72.25, 148
21 39 93 196,553.8378378378378,72.25, 148
21 23 146 164,553.8378378378378,72.25, 148
21 39 53 91,553.8378378378378,72.25675675675676, 148
39 90 164,553.8378378378378,72.25675675675676, 148
164 169 173,553.8378378378378,72.25675675675676, 148
9 169 196,553.8378378378378,72.25675675675676, 148
21 39 99 168,553.8378378378378,72.26351351351352, 148
7 185,553.8378378378378,72.27027027027027, 148
39 60 168 169,553.8378378378378,72.27027027027027, 148
164 175 182,553.8378378378378,72.27027027027027, 148
20 82 91,553.8378378378378,72.27702702702703, 148
60 69 93,553.8378378378378,72.27702702702703, 148
133 139 146,553.8378378378378,72.27702702702703, 148
40 190,553.8378378378378,72.27702702702703, 148
23 30 168,553.8378378378378,72.27702702702703, 148
21 23 59 168,553.8378378378378,72.27702702702703, 148
21 23 106 168,553.8378378378378,72.28378378378379, 148
39 81 190,553.8378378378378,72.28378378378379, 148
97 156 197,553.8378378378378,72.29729729729729, 148
20 53 157,553.8378378378378,72.29729729729729, 148
21 146 173,553.8378378378378,72.29729729729729, 148
151 164 182,553.8378378378378,72.30405405405405, 148
34 60 175,553.8378378378378,72.30405405405405, 148
69 91 196,553.8378378378378,72.3108108108108, 148
20 182 196,553.8378378378378,72.3108108108108, 148
23 47 151,553.8378378378378,72.3108108108108, 148
21 118 190,553.8378378378378,72.3108108108108, 148
21 55 82,553.8378378378378,72.31756756756756, 148
34 97 196,553.8378378378378,72.31756756756756, 148
21 23 156 182,553.8378378378378,72.31756756756756, 148
23 29 146,553.8378378378378,72.31756756756756, 148
21 83 97,553.8378378378378,72.32432432432432, 148
21 93 156 168,553.8378378378378,72.33108108108108, 148
60 82 133,553.8378378378378,72.33108108108108, 148
39 57 164,553.8378378378378,72.33108108108108, 148
21 115 190,553.8378378378378,72.33783783783784, 148
21 27 168,553.8378378378378,72.33783783783784, 148
39 53 55,553.8378378378378,72.33783783783784, 148
20 34 139,553.8378378378378,72.3445945945946, 148
21 59 185,553.8378378378378,72.3445945945946, 148
93 157 164,553.8378378378378,72.3445945945946, 148
20 60 91,553.8378378378378,72.3445945945946, 148
23 91 157,553.8378378378378,72.35135135135135, 148
21 164 168 196,553.8378378378378,72.35135135135135, 148
39 83 195,553.8378378378378,72.35135135135135, 148
21 106 185,553.8378378378378,72.35135135135135, 148
21 34 157 168,553.8378378378378,72.35135135135135, 148
16 21,553.8378378378378,72.35810810810811, 148
39 164 182 197,553.8378378378378,72.35810810810811, 148
53 91 164,553.8378378378378,72.35810810810811, 148
23 93 195,553.8378378378378,72.36486486486487, 148
129 169 197,537.780303030303,72.37121212121212, 132
21 39 74 146,553.8378378378378,72.37162162162163, 148
52 185,553.8378378378378,72.37837837837837, 148
59 91 133,553.8378378378378,72.37837837837837, 148
39 151 174,553.8378378378378,72.37837837837837, 148
21 55 60,553.8378378378378,72.38513513513513, 148
94 97,553.8378378378378,72.38513513513513, 148
10 30,553.8378378378378,72.38513513513513, 148
91 93 168,553.8378378378378,72.38513513513513, 148
93 169 175,553.8378378378378,72.39189189189189, 148
23 68 146,553.8378378378378,72.39189189189189, 148
9 82 156,553.8378378378378,72.39189189189189, 148
182 196 197,553.8378378378378,72.41216216216216, 148
59 88 197,553.8378378378378,72.41216216216216, 148
23 118 133,553.8378378378378,72.41891891891892, 148
21 69 91 169,553.8378378378378,72.41891891891892, 148
59 146 182,553.8378378378378,72.41891891891892, 148
151 169 195,553.8378378378378,72.42567567567568, 148
7 21 34,553.8378378378378,72.42567567567568, 148
21 34 97 169,553.8378378378378,72.42567567567568, 148
34 39 146 169,553.8378378378378,72.43243243243244, 148
53 104,553.8378378378378,72.43243243243244, 148
21 168 195 197,553.8378378378378,72.43243243243244, 148
106 146 182,553.8378378378378,72.43243243243244, 148
34 163 169,553.8378378378378,72.4391891891892, 148
23 115 133,553.8378378378378,72.44594594594595, 148
156 168 182 197,553.8378378378378,72.45270270270271, 148
34 49 88,553.8378378378378,72.45270270270271, 148
39 59 75,553.8378378378378,72.45270270270271, 148
23 39 174,553.8378378378378,72.45270270270271, 148
21 23 169 196,553.8378378378378,72.45945945945945, 148
39 135,553.8378378378378,72.45945945945945, 148
39 75 106,553.8378378378378,72.45945945945945, 148
9 60 156,553.8378378378378,72.45945945945945, 148
91 157 169,553.8378378378378,72.47297297297297, 148
49 164 197,553.8378378378378,72.47297297297297, 148
185 190,553.8378378378378,72.47297297297297, 148
34 39 162,553.8378378378378,72.47972972972973, 148
39 93 169 197,553.8378378378378,72.47972972972973, 148
9 93 168,553.8378378378378,72.47972972972973, 148
129 39 168,537.780303030303,72.48484848484848, 132
74 146 169,553.8378378378378,72.48648648648648, 148
36 169 182,553.8378378378378,72.48648648648648, 148
144 146,553.8378378378378,72.5, 148
69 88 151,553.8378378378378,72.5, 148
20 139 164,553.8378378378378,72.5, 148
23 146 175,553.8378378378378,72.5, 148
36 69 197,553.8378378378378,72.50675675675676, 148
34 174 197,553.8378378378378,72.50675675675676, 148
74 162,553.8378378378378,72.50675675675676, 148
88 106 169,553.8378378378378,72.51351351351352, 148
1 196,553.8378378378378,72.51351351351352, 148
24 182,553.8378378378378,72.52027027027027, 148
21 69 146 164,553.8378378378378,72.52027027027027, 148
21 49 54,553.8378378378378,72.52702702702703, 148
21 29 139,553.8378378378378,72.52702702702703, 148
21 34 93 133,553.8378378378378,72.53378378378379, 148
34 47 49,553.8378378378378,72.53378378378379, 148
39 54 88,553.8378378378378,72.53378378378379, 148
39 97 99,553.8378378378378,72.54054054054055, 148
20 29 133,553.8378378378378,72.54729729729729, 148
36 133 164,553.8378378378378,72.54729729729729, 148
168 173 197,553.8378378378378,72.54729729729729, 148
39 133 157 169,553.8378378378378,72.55405405405405, 148
34 93 139,553.8378378378378,72.55405405405405, 148
21 69 106 168,553.8378378378378,72.55405405405405, 148
21 40 93,553.8378378378378,72.55405405405405, 148
23 59 97,553.8378378378378,72.55405405405405, 148
21 53 75,553.8378378378378,72.55405405405405, 148
21 39 93 157,553.8378378378378,72.5608108108108, 148
133 156 174,553.8378378378378,72.5608108108108, 148
34 39 133 156,553.8378378378378,72.5608108108108, 148
23 97 106,553.8378378378378,72.5608108108108, 148
39 156 164 195,553.8378378378378,72.56756756756756, 148
21 39 53 196,553.8378378378378,72.56756756756756, 148
9 157 169,553.8378378378378,72.56756756756756, 148
23 74 182,553.8378378378378,72.57432432432432, 148
39 59 164 169,553.8378378378378,72.57432432432432, 148
21 39 91 182,553.8378378378378,72.58108108108108, 148
7 21 164,553.8378378378378,72.58108108108108, 148
21 79 168,553.8378378378378,72.58108108108108, 148
21 69 156 182,553.8378378378378,72.58783783783784, 148
20 82 196,553.8378378378378,72.58783783783784, 148
39 106 164 169,553.8378378378378,72.58783783783784, 148
21 34 36 156,553.8378378378378,72.5945945945946, 148
21 23 82 156,553.8378378378378,72.5945945945946, 148
29 168 169,553.8378378378378,72.5945945945946, 148
21 68 139,553.8378378378378,72.60135135135135, 148
33 156 169,553.8378378378378,72.60135135135135, 148
36 146 168,553.8378378378378,72.60810810810811, 148
93 97 156,553.8378378378378,72.60810810810811, 148
39 47 54,553.8378378378378,72.61486486486487, 148
74 133 156,553.8378378378378,72.61486486486487, 148
49 69 168,553.8378378378378,72.62162162162163, 148
69 91 157,553.8378378378378,72.62162162162163, 148
30 99,553.8378378378378,72.62162162162163, 148
20 157 182,553.8378378378378,72.62162162162163, 148
36 140,553.8378378378378,72.62162162162163, 148
20 68 133,553.8378378378378,72.62162162162163, 148
